"Gene","Tissue_Count","Best_QValue","Best_Empirical_PValue","Best_PValue","Mean_Abs_Log2_AFC","Example_Tissues","Gencode_ID","Phenotype","Selected_Tissues"
"LINC01293",3,8.99122e-127,1.37207e-128,1.78902e-145,3.764649,"Ovary;Prostate;Thyroid","ENSG00000230836.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PNMA6B",3,1.1641e-125,1.83699e-127,3.15494e-144,3.777497,"Liver;Ovary;Thyroid","ENSG00000268883.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AP3S2",3,2.82687e-123,4.65699e-125,2.2777e-141,0.477440333333333,"Pancreas;Stomach;Thyroid","ENSG00000157823.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DLG5",3,9.38647e-121,1.69282e-122,2.83469e-134,0.825823666666667,"Lung;Pancreas;Thyroid","ENSG00000151208.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RPL36P4",3,3.58396e-120,6.65e-122,2.13286e-136,2.79387533333333,"Lung;Stomach;Thyroid","ENSG00000224497.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ESPNL",3,1.3468e-116,2.8493e-118,2.11881e-131,3.182754,"Ovary;Prostate;Thyroid","ENSG00000144488.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"C1orf174",3,7.22946e-115,1.6423e-116,1.06518e-128,0.673694333333333,"Ovary;Prostate;Thyroid","ENSG00000198912.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MASTL",3,4.09578e-113,9.80147e-115,4.15632e-129,0.801934,"Pancreas;Stomach;Thyroid","ENSG00000120539.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZNF300P1",3,1.23485e-112,6.58727e-115,1.31041e-126,2.90036133333333,"Lung;Ovary;Stomach","ENSG00000197083.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GTF2IRD2",3,8.16668e-112,2.03931e-113,2.05794e-125,0.867986666666667,"Ovary;Prostate;Thyroid","ENSG00000196275.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SRD5A3",3,1.72353e-111,4.39351e-113,1.57163e-123,1.074096,"Liver;Lung;Thyroid","ENSG00000128039.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC00960",3,1.82494e-111,4.68365e-113,8.2894e-128,2.27681533333333,"Lung;Pancreas;Thyroid","ENSG00000242516.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NSUN2",3,2.65121e-111,6.85023e-113,2.82562e-126,0.508949,"Ovary;Prostate;Thyroid","ENSG00000037474.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"C21orf2",3,1.84028e-110,4.85067e-112,1.73391e-122,0.644525666666667,"Pancreas;Stomach;Thyroid","ENSG00000160226.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ANKRD20A4",3,1.29735e-109,3.57708e-111,1.28374e-120,3.79671233333333,"Pancreas;Prostate;Thyroid","ENSG00000172014.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TAS2R64P",3,1.95183e-109,5.41548e-111,1.49221e-121,3.13969666666667,"Ovary;Prostate;Thyroid","ENSG00000256274.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FIGNL1",3,8.86965e-109,2.55323e-110,1.53844e-122,0.840278666666667,"Ovary;Prostate;Thyroid","ENSG00000132436.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GSTM3",3,5.8496e-108,1.78531e-109,3.17209e-121,1.11408133333333,"Pancreas;Stomach;Thyroid","ENSG00000134202.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-613D13.10",3,3.85318e-106,1.2495e-107,5.13267e-118,0.734761333333333,"Lung;Stomach;Thyroid","ENSG00000283375.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SERPINB9P1",3,7.44358e-106,2.45251e-107,4.28429e-118,3.06525766666667,"Pancreas;Stomach;Thyroid","ENSG00000230438.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MDGA1",3,8.58412e-106,2.84318e-107,2.04909e-120,1.68268866666667,"Liver;Prostate;Thyroid","ENSG00000112139.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ATP23",3,1.05487e-102,9.3786e-105,4.84974e-118,1.06613966666667,"Lung;Prostate;Stomach","ENSG00000166896.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"USP32P2",3,2.92833e-94,3.7193e-96,8.10028e-110,4.63012133333333,"Lung;Prostate;Stomach","ENSG00000233327.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTD-2303H24.2",3,4.00565e-92,5.44375e-94,2.74707e-104,5.52643733333333,"Lung;Prostate;Stomach","ENSG00000273018.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SNHG17",3,3.70191e-90,5.50114e-92,3.00123e-102,1.03686133333333,"Lung;Pancreas;Stomach","ENSG00000196756.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"MIF",3,6.64141e-90,1.02911e-91,4.86018e-101,2.42793666666667,"Liver;Lung;Stomach","ENSG00000240972.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NT5C3B",3,1.06537e-88,1.8538e-90,4.59798e-103,0.504443,"Liver;Lung;Stomach","ENSG00000141698.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CCT6P3",3,2.33959e-86,4.4573e-88,1.68347e-103,1.06698166666667,"Lung;Prostate;Stomach","ENSG00000234585.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TPSD1",3,6.48026e-83,1.39921e-84,1.82132e-95,3.67590566666667,"Lung;Prostate;Stomach","ENSG00000095917.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"FLCN",3,1.85196e-82,4.09282e-84,1.11764e-96,0.849319666666667,"Lung;Prostate;Stomach","ENSG00000154803.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AMZ2P1",3,5.96401e-81,1.43924e-82,2.95844e-93,1.03155666666667,"Liver;Lung;Prostate","ENSG00000214174.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CYP4F11",3,2.08274e-77,5.04665e-80,9.18901e-89,4.637934,"Pancreas;Prostate;Stomach","ENSG00000171903.16","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DDTL",3,1.40065e-61,1.30907e-63,2.86651e-71,1.52430433333333,"Liver;Pancreas;Stomach","ENSG00000099974.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"BEX5",3,4.37309e-61,4.18807e-63,1.81701e-71,1.57217,"Liver;Pancreas;Stomach","ENSG00000184515.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"EFHB",3,1.1221e-56,9.4546e-59,4.9041e-67,2.755085,"Ovary;Prostate;Stomach","ENSG00000163576.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NPHP3",3,1.59894e-55,2.25081e-57,3.72904e-65,0.889251666666667,"Ovary;Pancreas;Prostate","ENSG00000113971.19","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZNF749",3,1.96179e-52,2.14273e-54,5.99478e-62,1.09868766666667,"Liver;Prostate;Stomach","ENSG00000186230.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CR848007.2",3,7.50427e-51,1.41138e-52,1.65257e-61,4.925608,"Liver;Pancreas;Prostate","ENSG00000170165.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"GSTT2B",3,9.42592e-51,1.79455e-52,2.41911e-59,1.965211,"Liver;Pancreas;Stomach","ENSG00000133433.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ANKRD20A7P",3,6.82481e-49,1.43321e-50,7.83608e-58,5.417857,"Liver;Pancreas;Prostate","ENSG00000236816.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-262H14.3",3,1.31246e-46,1.99327e-48,1.38898e-53,4.784388,"Liver;Ovary;Stomach","ENSG00000234665.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ROCK1P1",3,1.55784e-33,1.85657e-35,8.6516e-41,2.718289,"Liver;Ovary;Prostate","ENSG00000263006.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP5-1092A3.4",2,1.7966e-152,1.02811e-154,3.27915e-172,3.0249355,"Ovary;Thyroid","ENSG00000270605.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RPA2",2,1.28539e-146,9.58468e-149,1.43137e-168,0.828683,"Lung;Thyroid","ENSG00000117748.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CD151",2,3.42254e-139,3.32362e-141,9.70295e-159,0.785628,"Prostate;Thyroid","ENSG00000177697.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"U2AF1L4",2,7.3041e-136,7.97962e-138,1.44223e-149,0.852814,"Lung;Thyroid","ENSG00000161265.14","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC01535",2,5.12466e-135,5.68748e-137,4.38714e-159,1.882406,"Prostate;Thyroid","ENSG00000226686.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SYTL4",2,2.75096e-126,4.2463e-128,1.75542e-139,0.793212,"Liver;Thyroid","ENSG00000102362.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RGN",2,1.33703e-119,2.59677e-121,5.82289e-136,0.941644,"Prostate;Thyroid","ENSG00000130988.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP1-178F15.4",2,8.02253e-119,1.61378e-120,1.16437e-132,1.082596,"Prostate;Thyroid","ENSG00000272030.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ADORA2B",2,9.99176e-116,2.18317e-117,4.98235e-129,2.9064055,"Ovary;Thyroid","ENSG00000170425.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HRAT92",2,1.61593e-111,4.06318e-113,3.90468e-124,1.879358,"Prostate;Thyroid","ENSG00000223855.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ANKRD36B",2,4.18262e-110,1.12423e-111,3.1818e-127,0.919321,"Ovary;Thyroid","ENSG00000196912.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ST20",2,1.60949e-108,4.68891e-110,7.52045e-122,1.077798,"Ovary;Thyroid","ENSG00000180953.11","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-43F13.1",2,3.42783e-108,1.02835e-109,3.39573e-120,0.892464,"Ovary;Thyroid","ENSG00000188002.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PRPF4",2,6.24746e-107,1.93924e-108,1.36538e-117,0.996664,"Prostate;Thyroid","ENSG00000136875.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AP000648.5",2,9.82868e-107,3.102e-108,2.05571e-125,0.9792425,"Prostate;Thyroid","ENSG00000280385.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC01806",2,3.22292e-106,1.03953e-107,1.09586e-121,3.94457,"Pancreas;Thyroid","ENSG00000227403.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RPL36AL",2,1.094e-103,3.77525e-105,4.73058e-118,0.6525465,"Ovary;Thyroid","ENSG00000165502.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"HEATR3",2,3.04713e-103,2.67043e-105,6.604e-115,0.783092,"Lung;Stomach","ENSG00000155393.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"ZC3H3",2,1.70368e-98,1.73109e-100,2.00047e-112,1.338413,"Liver;Lung","ENSG00000014164.6","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TRIM66",2,2.58757e-91,3.68088e-93,1.79871e-103,0.604707,"Lung;Pancreas","ENSG00000166436.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CRIPAK",2,6.15101e-90,9.37495e-92,5.45438e-102,1.6318895,"Lung;Stomach","ENSG00000179979.8","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SIRPB1",2,3.04007e-89,4.98098e-91,6.4571e-101,1.9627535,"Lung;Ovary","ENSG00000101307.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"IGLV1-41",2,4.71541e-89,7.8457e-91,1.72926e-100,4.202637,"Lung;Stomach","ENSG00000253818.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SPTBN5",2,1.70012e-88,2.97989e-90,4.22092e-103,1.655492,"Lung;Pancreas","ENSG00000137877.9","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP1-283E3.4",2,2.92433e-85,5.75705e-87,1.09578e-97,1.346423,"Liver;Lung","ENSG00000227775.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"SLC5A11",2,3.43365e-85,6.80333e-87,5.15885e-96,3.2894325,"Lung;Pancreas","ENSG00000158865.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"LINC00865",2,8.55342e-83,1.86857e-84,1.12292e-94,1.818891,"Lung;Ovary","ENSG00000232229.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-536G4.2",2,1.58801e-82,3.48931e-84,1.17816e-95,3.937677,"Liver;Lung","ENSG00000258343.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTA-390C10.10",2,2.28624e-82,5.11064e-84,5.54829e-93,3.865392,"Lung;Prostate","ENSG00000272977.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"XXbac-BPG181B23.7",2,4.62852e-81,1.11108e-82,4.75815e-102,1.9079915,"Lung;Stomach","ENSG00000272221.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CECR1",2,1.5793e-80,2.91563e-83,4.5533e-92,1.740559,"Pancreas;Prostate","ENSG00000093072.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-274B21.12",2,1.80365e-80,4.44421e-82,3.81041e-92,0.841383,"Lung;Pancreas","ENSG00000229413.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"PNMAL1",2,1.86679e-63,1.55087e-65,1.05572e-72,1.629988,"Pancreas;Stomach","ENSG00000182013.17","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-274B21.3",2,8.27023e-63,7.0615e-65,1.43493e-72,0.7753595,"Pancreas;Stomach","ENSG00000243679.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DSCC1",2,4.62083e-62,4.21206e-64,3.88324e-71,2.8532995,"Ovary;Pancreas","ENSG00000136982.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"C2orf27A",2,1.62593e-60,1.03171e-62,1.33507e-69,2.1790005,"Prostate;Stomach","ENSG00000197927.12","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"EFCAB1",2,8.16164e-60,8.56972e-62,4.62878e-70,1.812908,"Pancreas;Prostate","ENSG00000034239.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"AC005336.4",2,2.0143e-58,2.34744e-60,1.0982e-67,4.175458,"Pancreas;Stomach","ENSG00000267056.2","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"DDT",2,3.52575e-58,4.2309e-60,5.4033e-67,1.3682995,"Liver;Pancreas","ENSG00000099977.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-274B21.2",2,6.37261e-58,7.79419e-60,1.92613e-67,0.7159985,"Pancreas;Stomach","ENSG00000243302.3","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"TRIM4",2,2.69449e-55,3.88629e-57,1.45198e-66,0.461487,"Pancreas;Stomach","ENSG00000146833.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NUP85",2,4.75046e-55,6.96125e-57,1.45647e-65,0.678282,"Pancreas;Prostate","ENSG00000125450.10","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTSW",2,1.69694e-53,1.72129e-55,1.91803e-65,3.4051735,"Prostate;Stomach","ENSG00000172543.7","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"C15orf57",2,2.34351e-53,3.67751e-55,1.46598e-61,0.6339985,"Pancreas;Prostate","ENSG00000128891.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"CTD-2017D11.1",2,1.46724e-52,2.40401e-54,1.2102e-63,1.413333,"Pancreas;Stomach","ENSG00000268362.5","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RP11-274B21.13",2,1.7132e-50,3.3012e-52,1.67997e-59,0.975486,"Pancreas;Stomach","ENSG00000281896.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"EMC9",2,4.36423e-50,8.56061e-52,4.68032e-59,0.746796,"Liver;Pancreas","ENSG00000100908.13","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"RNU6-1189P",2,4.95112e-50,9.76894e-52,4.83905e-58,2.546055,"Liver;Pancreas","ENSG00000206685.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"KB-226F1.2",2,7.12731e-50,1.42272e-51,1.29685e-57,2.944576,"Liver;Pancreas","ENSG00000272787.1","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
"NAPRT",2,7.15712e-50,1.43693e-51,4.71288e-59,1.4417885,"Pancreas;Prostate","ENSG00000147813.15","cancer","Lung (count=316766); Prostate (count=190492); Liver (count=125070); Bladder (count=70996); Thyroid (count=51378); Stomach (count=34100); Pancreas (count=20624); Ovary (count=12143)"
