"Gene_Symbol","Gene_Name","MIM_Number","Entry_Title","Search_Term","Phenotype_Map","Inheritance","Entrez_GeneIDs","Ensembl_IDs","Source"
"SDCCAG8","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SDCCAG8","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SDHA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SDHAF2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SDHB","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SDHC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SDHD","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SEC23B","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SEC23B","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SEMINOMA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SERINE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SERINE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SERRATED","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SESSILE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SFTPA1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SFTPA2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SHH","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SHH","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SIGNALING","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SIGNALING","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SIGNALING","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SIGNALING","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SITE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SITE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC25A11","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC37A4","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC43A1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC45A3","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC45A3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC67A1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC67A1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC67A1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC67A1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLC6A3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SLF2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMAD4","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMAD4","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMAD4","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMAD4","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMAD7","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMAD7","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMAD7","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMARCA4","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMARCAD1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMARCB1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMC5","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMOKING","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SMPD1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNCA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNCG","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNF","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNF","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNF","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNF-RELATED","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNOMEDCT","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNOMEDCT","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNOMEDCT","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SNOMEDCT","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SOLUTE","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SOLUTE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SOMATIC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SOTOS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SPASTIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SPECIFIC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SPECIFIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SPECIFIC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SPINDLES","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SPORADIC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SQTL3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SQUAMOUS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SQUAMOUS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRGAP1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRGAP1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRGAP1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SRGAP1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SSPCS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"STENOSIS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"STK11","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"STK11","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"STK11","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"STK11","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"STOMACH","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"STORAGE","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUBFAMILY","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUBFAMILY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUBUNIT","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUFU","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUFU","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUPPRESSOR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUPPRESSOR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SURFACTANT","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUSCEPTIBILITY","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUSCEPTIBILITY","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUSCEPTIBILITY","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SUSCEPTIBILITY","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SWI","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SWI","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SWI","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SYNAPTOTAGMIN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SYNJ1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SYNUCLEIN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SYSTEM","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"SYT7","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TAS2R16","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TBP","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TELANGIECTASIA","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TELANGIECTASIA","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TELANGIECTASIA","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TELANGIECTASIA","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TENSIN","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TENSIN","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TENSIN","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TENSIN","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TESTICULAR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TESTIS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TESTIS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TFF1","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TGCT","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TGFBR2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TGFBR2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TGFBR2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TGFBR2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"THREONINE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"THREONINE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"THYROID","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"THYROID","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"THYROID","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"THYROID","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TLR2","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TLR2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TLR2","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TLR2","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TLR5","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TOBACCO","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TOC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TOC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TOC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TOC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TOP3A","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TORRE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TORRE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TP53","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TP53","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TP53","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TP53","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TPDS1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TPDS1","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TPDS4","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRAIT","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRANSCRIPT","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRANSCRIPT","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRANSCRIPTIONAL","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRANSCRIPTIONAL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRANSPORTER","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TREFOIL","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRIAD","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRIAD","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRIP13","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRIPHOSPHATASE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRIPHOSPHATASE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TRPV6","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TSPEAR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TUMOR","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TUMOR","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TUMOR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TUMOR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TYLOSIS","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TYLOSIS","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TYLOSIS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TYLOSIS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TYROSINE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"TYROSINE","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UCHL1","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UCSC","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UCSC","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UCSC","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UCSC","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UMD","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UMD","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UMD","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UMD","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UNUSUAL","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"UTERINE","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VARIEGATED","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VHL","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VHL","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VHLS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VHLS","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VII","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VITRO","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VITRO","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VITRO","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VON","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VON","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VON","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VON","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VPS13C","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VPS35","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VWA5A","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VWD2","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VWD2A","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"VWF","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WEAVER","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WIEDEMANN","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WILLEBRAND","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WILLEBRAND","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WITHOUT","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WITHOUT","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WITHOUT","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WITHOUT","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WNT","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WNT","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WNT","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WNT10A","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WT1","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WVS","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WWOX","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"WWOX","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"X-LINKED","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"X-LINKED","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XII","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XIII","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XLR","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XLR","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XLR","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XRCC3","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XRCC3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XRCC3","","","","cancer syndrome","cancer","","","","OMIM_SCRAPE_FALLBACK"
"XRCC3","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ZFHX3","","","","cancer disease","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ZFHX3","","","","familial cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
"ZIPPER","","","","cancer","cancer","","","","OMIM_SCRAPE_FALLBACK"
