"Phenotype","Pathway_ID","Pathway_Name","KEGG_Gene_ID","Gene","Source"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5160","PDHA1; pyruvate dehydrogenase E1 subunit alpha 1 [KO:K00161] [EC:1.2.4.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5161","PDHA2; pyruvate dehydrogenase E1 subunit alpha 2 [KO:K00161] [EC:1.2.4.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5162","PDHB; pyruvate dehydrogenase E1 subunit beta [KO:K00162] [EC:1.2.4.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5163","PDK1; pyruvate dehydrogenase kinase 1 [KO:K12077] [EC:2.7.11.2]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5211","PFKL; phosphofructokinase","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5213","PFKM; phosphofructokinase","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5214","PFKP; phosphofructokinase","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5223","PGAM1; phosphoglycerate mutase 1 [KO:K01834] [EC:5.4.2.11]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5224","PGAM2; phosphoglycerate mutase 2 [KO:K01834] [EC:5.4.2.11]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:441531","PGAM4; phosphoglycerate mutase family member 4 [KO:K01834] [EC:5.4.2.11]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol-4","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol-4","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol-4","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5315","PKM; pyruvate kinase M1/2 [KO:K00873] [EC:2.7.1.40]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5728","PTEN; phosphatase and tensin homolog [KO:K01110] [EC:3.1.3.16 3.1.3.48 3.1.3.67]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5894","RAF1; Raf-1 proto-oncogene","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:5979","RET; ret proto-oncogene [KO:K05126] [EC:2.7.10.1]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:9997","SCO2; synthesis of cytochrome C oxidase 2 [KO:K23755]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:23410","SIRT3; sirtuin 3 [KO:K11413] [EC:2.3.1.286]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:51548","SIRT6; sirtuin 6 [KO:K11416] [EC:2.3.1.286]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:9123","SLC16A3; solute carrier family 16 member 3 [KO:K08180]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:6510","SLC1A5; solute carrier family 1 member 5 [KO:K05616]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:6513","SLC2A1; solute carrier family 2 member 1 [KO:K07299]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:6514","SLC2A2; solute carrier family 2 member 2 [KO:K07593]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:8140","SLC7A5; solute carrier family 7 member 5 [KO:K13780]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:57103","TIGAR; TP53 induced glycolysis regulatory phosphatase [KO:K14634] [EC:3.1.3.46]","KEGG"
"cancer","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)","hsa:7157","TP53; tumor protein p53 [KO:K04451]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:207","AKT1; AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:208","AKT2; AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:10000","AKT3; AKT serine/threonine kinase 3 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1119","CHKA; choline kinase alpha [KO:K14156] [EC:2.7.1.32 2.7.1.82]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1120","CHKB; choline kinase beta [KO:K14156] [EC:2.7.1.32 2.7.1.82]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:56994","CHPT1; choline phosphotransferase 1 [KO:K00994] [EC:2.7.8.2]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1606","DGKA; diacylglycerol kinase alpha [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1607","DGKB; diacylglycerol kinase beta [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8527","DGKD; diacylglycerol kinase delta [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8526","DGKE; diacylglycerol kinase epsilon [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1608","DGKG; diacylglycerol kinase gamma [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:160851","DGKH; diacylglycerol kinase eta [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:9162","DGKI; diacylglycerol kinase iota [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:139189","DGKK; diacylglycerol kinase kappa [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1609","DGKQ; diacylglycerol kinase theta [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8525","DGKZ; diacylglycerol kinase zeta [KO:K00901] [EC:2.7.1.107]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1950","EGF; epidermal growth factor [KO:K04357]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1956","EGFR; epidermal growth factor receptor [KO:K04361] [EC:2.7.10.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:1978","EIF4EBP1; eukaryotic translation initiation factor 4E binding protein 1 [KO:K07205]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:2353","FOS; Fos proto-oncogene","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:56261","GPCPD1; glycerophosphocholine phosphodiesterase 1 [KO:K18695] [EC:3.1.4.2]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:2885","GRB2; growth factor receptor bound protein 2 [KO:K04364]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:3091","HIF1A; hypoxia inducible factor 1 subunit alpha [KO:K08268]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:3265","HRAS; HRas proto-oncogene","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8681","JMJD7-PLA2G4B; JMJD7-PLA2G4B readthrough [KO:K16342] [EC:3.1.1.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:3725","JUN; Jun proto-oncogene","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:3845","KRAS; KRAS proto-oncogene","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:10434","LYPLA1; lysophospholipase 1 [KO:K06128] [EC:3.1.1.5]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5604","MAP2K1; mitogen-activated protein kinase kinase 1 [KO:K04368] [EC:2.7.12.2]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5605","MAP2K2; mitogen-activated protein kinase kinase 2 [KO:K04369] [EC:2.7.12.2]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5594","MAPK1; mitogen-activated protein kinase 1 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5602","MAPK10; mitogen-activated protein kinase 10 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5595","MAPK3; mitogen-activated protein kinase 3 [KO:K04371] [EC:2.7.11.24]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5599","MAPK8; mitogen-activated protein kinase 8 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5601","MAPK9; mitogen-activated protein kinase 9 [KO:K04440] [EC:2.7.11.24]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:2475","MTOR; mechanistic target of rapamycin kinase [KO:K07203] [EC:2.7.11.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:4893","NRAS; NRAS proto-oncogene","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:110117499","P3R3URF-PIK3R3; P3R3URF-PIK3R3 readthrough [KO:K02649]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5130","PCYT1A; phosphate cytidylyltransferase 1A","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:9468","PCYT1B; phosphate cytidylyltransferase 1B","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5154","PDGFA; platelet derived growth factor subunit A [KO:K04359]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5155","PDGFB; platelet derived growth factor subunit B [KO:K17386]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:56034","PDGFC; platelet derived growth factor C [KO:K05450]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:80310","PDGFD; platelet derived growth factor D [KO:K05450]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5156","PDGFRA; platelet derived growth factor receptor alpha [KO:K04363] [EC:2.7.10.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5159","PDGFRB; platelet derived growth factor receptor beta [KO:K05089] [EC:2.7.10.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5170","PDPK1; 3-phosphoinositide dependent protein kinase 1 [KO:K06276] [EC:2.7.11.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5290","PIK3CA; phosphatidylinositol-4","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5291","PIK3CB; phosphatidylinositol-4","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5293","PIK3CD; phosphatidylinositol-4","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5295","PIK3R1; phosphoinositide-3-kinase regulatory subunit 1 [KO:K02649]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5296","PIK3R2; phosphoinositide-3-kinase regulatory subunit 2 [KO:K02649]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8503","PIK3R3; phosphoinositide-3-kinase regulatory subunit 3 [KO:K02649]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8394","PIP5K1A; phosphatidylinositol-4-phosphate 5-kinase type 1 alpha [KO:K00889] [EC:2.7.1.68]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8395","PIP5K1B; phosphatidylinositol-4-phosphate 5-kinase type 1 beta [KO:K00889] [EC:2.7.1.68]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:23396","PIP5K1C; phosphatidylinositol-4-phosphate 5-kinase type 1 gamma [KO:K00889] [EC:2.7.1.68]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5321","PLA2G4A; phospholipase A2 group IVA [KO:K16342] [EC:3.1.1.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:100137049","PLA2G4B; phospholipase A2 group IVB [KO:K16342] [EC:3.1.1.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8605","PLA2G4C; phospholipase A2 group IVC [KO:K16342] [EC:3.1.1.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:283748","PLA2G4D; phospholipase A2 group IVD [KO:K16342] [EC:3.1.1.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:123745","PLA2G4E; phospholipase A2 group IVE [KO:K16342] [EC:3.1.1.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:255189","PLA2G4F; phospholipase A2 group IVF [KO:K16342] [EC:3.1.1.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5335","PLCG1; phospholipase C gamma 1 [KO:K01116] [EC:3.1.4.11]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5337","PLD1; phospholipase D1 [KO:K01115] [EC:3.1.4.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5338","PLD2; phospholipase D2 [KO:K01115] [EC:3.1.4.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8611","PLPP1; phospholipid phosphatase 1 [KO:K01080] [EC:3.1.3.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8612","PLPP2; phospholipid phosphatase 2 [KO:K01080] [EC:3.1.3.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8613","PLPP3; phospholipid phosphatase 3 [KO:K01080] [EC:3.1.3.4]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5578","PRKCA; protein kinase C alpha [KO:K02677] [EC:2.7.11.13]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5579","PRKCB; protein kinase C beta [KO:K19662] [EC:2.7.11.13]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5582","PRKCG; protein kinase C gamma [KO:K19663] [EC:2.7.11.13]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5879","RAC1; Rac family small GTPase 1 [KO:K04392]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5880","RAC2; Rac family small GTPase 2 [KO:K07860]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5881","RAC3; Rac family small GTPase 3 [KO:K07861]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5894","RAF1; Raf-1 proto-oncogene","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:5900","RALGDS; ral guanine nucleotide dissociation stimulator [KO:K08732]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6009","RHEB; Ras homolog","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6198","RPS6KB1; ribosomal protein S6 kinase B1 [KO:K04688] [EC:2.7.11.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6199","RPS6KB2; ribosomal protein S6 kinase B2 [KO:K04688] [EC:2.7.11.1]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6580","SLC22A1; solute carrier family 22 member 1 [KO:K08198]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6582","SLC22A2; solute carrier family 22 member 2 [KO:K08199]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6581","SLC22A3; solute carrier family 22 member 3 [KO:K08200]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6583","SLC22A4; solute carrier family 22 member 4 [KO:K08202]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6584","SLC22A5; solute carrier family 22 member 5 [KO:K08202]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:23446","SLC44A1; solute carrier family 44 member 1 [KO:K06515]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:57153","SLC44A2; solute carrier family 44 member 2 (CTL2 blood group) [KO:K15377]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:126969","SLC44A3; solute carrier family 44 member 3 [KO:K15282]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:80736","SLC44A4; solute carrier family 44 member 4 [KO:K15377]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:204962","SLC44A5; solute carrier family 44 member 5 [KO:K15377]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:60482","SLC5A7; solute carrier family 5 member 7 [KO:K14387]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6654","SOS1; SOS Ras/Rac guanine nucleotide exchange factor 1 [KO:K03099]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6655","SOS2; SOS Ras/Rho guanine nucleotide exchange factor 2 [KO:K03099]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:6667","SP1; Sp1 transcription factor [KO:K04684]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:7248","TSC1; TSC complex subunit 1 [KO:K07206]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:7249","TSC2; TSC complex subunit 2 [KO:K07207]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:7454","WAS; WASP actin nucleation promoting factor [KO:K05747]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:8936","WASF1; WASP family member 1 [KO:K05753]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:10163","WASF2; WASP family member 2 [KO:K05748]","KEGG"
"cancer","hsa05231","Choline metabolism in cancer - Homo sapiens (human)","hsa:10810","WASF3; WASP family member 3 [KO:K06083]","KEGG"
"cancer","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)","hsa:207","AKT1; AKT serine/threonine kinase 1 [KO:K04456] [EC:2.7.11.1]","KEGG"
"cancer","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)","hsa:208","AKT2; AKT serine/threonine kinase 2 [KO:K04456] [EC:2.7.11.1]","KEGG"
